what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319771096769
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319771096769
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1319771096788
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319771097217
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319771097217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1319771097233
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1319771097684
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1319771097685
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1319771097700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771148080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771472573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771547270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771547321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771550853
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1319771550887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771563912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771563957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771565645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1319771565685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771569830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319771569874
